timestamp_utc,timestamp_unix_s,left_ft_force,right_ft_force,max_ft_force
2026-04-12T05:37:54.038761+00:00,1775972274.038761,9.975035,0.000671,9.975035
2026-04-12T05:37:54.116544+00:00,1775972274.116544,9.952278,0.000670,9.952278
2026-04-12T05:37:54.204505+00:00,1775972274.204505,9.932770,0.000668,9.932770
2026-04-12T05:37:54.286061+00:00,1775972274.286061,9.916067,0.000667,9.916067
2026-04-12T05:37:54.378804+00:00,1775972274.378804,9.901765,0.000666,9.901765
2026-04-12T05:37:54.474228+00:00,1775972274.474228,9.888992,0.000665,9.888992
2026-04-12T05:37:54.548380+00:00,1775972274.548380,9.878295,0.000665,9.878295
2026-04-12T05:37:54.620841+00:00,1775972274.620841,9.868894,0.000664,9.868894
2026-04-12T05:37:54.692915+00:00,1775972274.692915,9.860819,0.000663,9.860819
2026-04-12T05:37:54.772395+00:00,1775972274.772395,9.853610,0.000663,9.853610
2026-04-12T05:37:54.847064+00:00,1775972274.847064,9.847685,0.000662,9.847685
2026-04-12T05:37:54.924581+00:00,1775972274.924581,9.842574,0.000662,9.842574
2026-04-12T05:37:55.005054+00:00,1775972275.005054,9.838057,0.000662,9.838057
2026-04-12T05:37:55.088004+00:00,1775972275.088004,9.789204,0.000660,9.789204
2026-04-12T05:37:55.181279+00:00,1775972275.181279,9.830772,0.000661,9.830772
2026-04-12T05:37:55.311222+00:00,1775972275.311222,9.885530,0.000665,9.885530
2026-04-12T05:37:55.405514+00:00,1775972275.405514,9.837383,0.000662,9.837383
2026-04-12T05:37:55.486565+00:00,1775972275.486565,9.776026,0.000659,9.776026
2026-04-12T05:37:55.565292+00:00,1775972275.565292,9.862301,0.000663,9.862301
2026-04-12T05:37:55.648534+00:00,1775972275.648534,9.827582,0.000661,9.827582
2026-04-12T05:37:55.720306+00:00,1775972275.720306,9.815080,0.000660,9.815080
2026-04-12T05:37:55.808533+00:00,1775972275.808533,9.812679,0.000660,9.812679
2026-04-12T05:37:55.892093+00:00,1775972275.892093,9.812253,0.000660,9.812253
2026-04-12T05:37:56.450238+00:00,1775972276.450238,9.812040,0.000660,9.812040
2026-04-12T05:37:56.525490+00:00,1775972276.525490,9.767522,0.000658,9.767522
2026-04-12T05:37:56.607280+00:00,1775972276.607280,9.857365,0.000663,9.857365
2026-04-12T05:37:56.680866+00:00,1775972276.680866,9.824070,0.000661,9.824070
2026-04-12T05:37:56.767319+00:00,1775972276.767319,9.811842,0.000660,9.811842
2026-04-12T05:37:56.852628+00:00,1775972276.852628,9.809686,0.000660,9.809686
2026-04-12T05:37:56.928507+00:00,1775972276.928507,9.809528,0.000660,9.809528
2026-04-12T05:37:57.002809+00:00,1775972277.002809,9.809749,0.000660,9.809749
2026-04-12T05:37:57.080476+00:00,1775972277.080476,9.809954,0.000660,9.809954
2026-04-12T05:37:57.156080+00:00,1775972277.156080,9.810193,0.000660,9.810193
2026-04-12T05:37:57.239222+00:00,1775972277.239222,9.810389,0.000660,9.810389
2026-04-12T05:37:57.330919+00:00,1775972277.330919,9.810434,0.000660,9.810434
2026-04-12T05:37:57.412235+00:00,1775972277.412235,9.810637,0.000660,9.810637
2026-04-12T05:37:57.491574+00:00,1775972277.491574,9.810424,0.000660,9.810424
2026-04-12T05:37:57.576125+00:00,1775972277.576125,9.810512,0.000660,9.810512
2026-04-12T05:37:57.656189+00:00,1775972277.656189,9.766020,0.000658,9.766020
2026-04-12T05:37:57.743997+00:00,1775972277.743997,9.810375,0.000660,9.810375
2026-04-12T05:37:57.829174+00:00,1775972277.829174,9.867845,0.000663,9.867845
2026-04-12T05:37:57.905257+00:00,1775972277.905257,9.822360,0.000661,9.822360
2026-04-12T05:37:57.973962+00:00,1775972277.973962,9.807907,0.000660,9.807907
2026-04-12T05:37:58.045592+00:00,1775972278.045592,9.806002,0.000660,9.806002
2026-04-12T05:37:58.121084+00:00,1775972278.121084,9.806378,0.000660,9.806378
2026-04-12T05:37:58.194187+00:00,1775972278.194187,9.806924,0.000660,9.806924
2026-04-12T05:37:58.269514+00:00,1775972278.269514,9.807992,0.000660,9.807992
2026-04-12T05:37:58.346857+00:00,1775972278.346857,9.808243,0.000660,9.808243
2026-04-12T05:37:58.427052+00:00,1775972278.427052,9.808781,0.000660,9.808781
2026-04-12T05:37:58.508205+00:00,1775972278.508205,9.809158,0.000660,9.809158
2026-04-12T05:37:58.585611+00:00,1775972278.585611,9.809505,0.000660,9.809505
2026-04-12T05:37:58.689345+00:00,1775972278.689345,9.809671,0.000660,9.809671
2026-04-12T05:37:58.761761+00:00,1775972278.761761,9.809593,0.000660,9.809593
2026-04-12T05:37:58.839674+00:00,1775972278.839674,9.809886,0.000660,9.809886
2026-04-12T05:37:58.919731+00:00,1775972278.919731,9.809775,0.000660,9.809775
2026-04-12T05:37:58.994625+00:00,1775972278.994625,9.810084,0.000660,9.810084
2026-04-12T05:37:59.096029+00:00,1775972279.096029,9.809898,0.000660,9.809898
2026-04-12T05:37:59.205405+00:00,1775972279.205405,9.765502,0.000658,9.765502
2026-04-12T05:37:59.286366+00:00,1775972279.286366,9.855287,0.000663,9.855287
2026-04-12T05:37:59.364966+00:00,1775972279.364966,9.822005,0.000661,9.822005
2026-04-12T05:37:59.446892+00:00,1775972279.446892,9.810140,0.000660,9.810140
2026-04-12T05:37:59.526339+00:00,1775972279.526339,9.807961,0.000660,9.807961
2026-04-12T05:37:59.608218+00:00,1775972279.608218,9.808063,0.000660,9.808063
2026-04-12T05:37:59.689544+00:00,1775972279.689544,9.763634,0.000658,9.763634
2026-04-12T05:37:59.773999+00:00,1775972279.773999,9.808532,0.000660,9.808532
2026-04-12T05:37:59.862507+00:00,1775972279.862507,9.820669,0.000661,9.820669
2026-04-12T05:37:59.946458+00:00,1775972279.946458,9.821174,0.000661,9.821174
2026-04-12T05:38:00.028823+00:00,1775972280.028823,9.818966,0.000660,9.818966
2026-04-12T05:38:00.113614+00:00,1775972280.113614,9.816770,0.000660,9.816770
2026-04-12T05:38:00.194803+00:00,1775972280.194803,9.860917,0.000663,9.860917
2026-04-12T05:38:00.276490+00:00,1775972280.276490,9.813900,0.000660,9.813900
2026-04-12T05:38:00.353636+00:00,1775972280.353636,9.800814,0.000659,9.800814
2026-04-12T05:38:00.449534+00:00,1775972280.449534,9.800009,0.000659,9.800009
2026-04-12T05:38:00.554945+00:00,1775972280.554945,9.801683,0.000659,9.801683
2026-04-12T05:38:00.632534+00:00,1775972280.632534,9.803737,0.000660,9.803737
2026-04-12T05:38:00.705493+00:00,1775972280.705493,9.804912,0.000660,9.804912
2026-04-12T05:38:00.791608+00:00,1775972280.791608,9.806367,0.000660,9.806367
2026-04-12T05:38:00.867411+00:00,1775972280.867411,9.807207,0.000660,9.807207
2026-04-12T05:38:00.953093+00:00,1775972280.953093,9.807844,0.000660,9.807844
2026-04-12T05:38:01.034817+00:00,1775972281.034817,9.808597,0.000660,9.808597
2026-04-12T05:38:01.114045+00:00,1775972281.114045,9.808993,0.000660,9.808993
2026-04-12T05:38:01.191541+00:00,1775972281.191541,9.809246,0.000660,9.809246
2026-04-12T05:38:01.272239+00:00,1775972281.272239,9.809501,0.000660,9.809501
2026-04-12T05:38:01.343340+00:00,1775972281.343340,9.809975,0.000660,9.809975
2026-04-12T05:38:01.425068+00:00,1775972281.425068,9.809895,0.000660,9.809895
2026-04-12T05:38:01.505315+00:00,1775972281.505315,9.810147,0.000660,9.810147
2026-04-12T05:38:01.598255+00:00,1775972281.598255,9.810111,0.000660,9.810111
2026-04-12T05:38:01.687381+00:00,1775972281.687381,9.765348,0.000658,9.765348
2026-04-12T05:38:01.767055+00:00,1775972281.767055,9.810043,0.000660,9.810043
2026-04-12T05:38:01.848714+00:00,1775972281.848714,9.821916,0.000661,9.821916
2026-04-12T05:38:01.939997+00:00,1775972281.939997,9.841678,0.397896,9.841678
2026-04-12T05:38:02.018877+00:00,1775972282.018877,9.829428,0.231620,9.829428
2026-04-12T05:38:02.094427+00:00,1775972282.094427,9.801815,0.249389,9.801815
2026-04-12T05:38:02.178194+00:00,1775972282.178194,9.765850,2.748605,9.765850
2026-04-12T05:38:02.250948+00:00,1775972282.250948,9.802160,2.399034,9.802160
2026-04-12T05:38:02.335778+00:00,1775972282.335778,9.806461,2.441673,9.806461
2026-04-12T05:38:02.422599+00:00,1775972282.422599,9.822864,2.445761,9.822864
2026-04-12T05:38:02.510905+00:00,1775972282.510905,9.818530,2.455882,9.818530
2026-04-12T05:38:02.592703+00:00,1775972282.592703,9.747155,2.420186,9.747155
2026-04-12T05:38:02.676896+00:00,1775972282.676896,9.851817,2.423629,9.851817
2026-04-12T05:38:02.755845+00:00,1775972282.755845,9.779976,2.462242,9.779976
2026-04-12T05:38:02.833796+00:00,1775972282.833796,9.826409,2.596018,9.826409
2026-04-12T05:38:02.924478+00:00,1775972282.924478,9.862283,2.582670,9.862283
2026-04-12T05:38:03.018709+00:00,1775972283.018709,9.791864,2.498334,9.791864
2026-04-12T05:38:03.113019+00:00,1775972283.113019,9.797215,2.465434,9.797215
2026-04-12T05:38:03.198091+00:00,1775972283.198091,9.770605,2.403758,9.770605
2026-04-12T05:38:03.282107+00:00,1775972283.282107,9.855720,2.447588,9.855720
2026-04-12T05:38:03.362213+00:00,1775972283.362213,9.803895,2.429286,9.803895
2026-04-12T05:38:03.438166+00:00,1775972283.438166,9.826940,2.480357,9.826940
2026-04-12T05:38:03.527313+00:00,1775972283.527313,9.812737,2.456738,9.812737
2026-04-12T05:38:03.638448+00:00,1775972283.638448,9.802853,2.443241,9.802853
2026-04-12T05:38:03.716754+00:00,1775972283.716754,9.801566,2.446124,9.801566
2026-04-12T05:38:03.794023+00:00,1775972283.794023,9.833367,2.459263,9.833367
2026-04-12T05:38:03.870786+00:00,1775972283.870786,9.805102,2.461730,9.805102
2026-04-12T05:38:03.948350+00:00,1775972283.948350,9.769556,2.439739,9.769556
2026-04-12T05:38:04.032895+00:00,1775972284.032895,9.864654,2.456568,9.864654
2026-04-12T05:38:04.147182+00:00,1775972284.147182,9.816209,2.452484,9.816209
2026-04-12T05:38:04.223736+00:00,1775972284.223736,9.800013,2.486671,9.800013
2026-04-12T05:38:04.306519+00:00,1775972284.306519,9.809300,2.471619,9.809300
2026-04-12T05:38:04.384271+00:00,1775972284.384271,9.764927,2.440231,9.764927
2026-04-12T05:38:04.473011+00:00,1775972284.473011,9.858463,3.856338,9.858463
2026-04-12T05:38:04.556172+00:00,1775972284.556172,9.778013,3.681475,9.778013
2026-04-12T05:38:04.648627+00:00,1775972284.648627,9.855597,3.637508,9.855597
2026-04-12T05:38:04.726895+00:00,1775972284.726895,9.774976,3.628939,9.774976
2026-04-12T05:38:04.803542+00:00,1775972284.803542,9.810169,3.664250,9.810169
2026-04-12T05:38:04.882832+00:00,1775972284.882832,9.819042,5.021384,9.819042
2026-04-12T05:38:04.961218+00:00,1775972284.961218,9.823482,4.883810,9.823482
2026-04-12T05:38:05.035719+00:00,1775972285.035719,9.818538,4.867719,9.818538
2026-04-12T05:38:05.112612+00:00,1775972285.112612,9.817299,4.879385,9.817299
2026-04-12T05:38:05.208260+00:00,1775972285.208260,9.816126,4.894619,9.816126
2026-04-12T05:38:05.286533+00:00,1775972285.286533,9.824861,6.383079,9.824861
2026-04-12T05:38:05.367695+00:00,1775972285.367695,9.814346,6.229713,9.814346
2026-04-12T05:38:05.441032+00:00,1775972285.441032,9.794902,6.166656,9.794902
2026-04-12T05:38:05.526311+00:00,1775972285.526311,9.784201,6.148412,9.784201
2026-04-12T05:38:05.603866+00:00,1775972285.603866,9.798718,7.590040,9.798718
2026-04-12T05:38:05.689880+00:00,1775972285.689880,9.817217,7.617276,9.817217
2026-04-12T05:38:05.770950+00:00,1775972285.770950,9.770714,7.392209,9.770714
2026-04-12T05:38:05.850094+00:00,1775972285.850094,9.806796,7.380413,9.806796
2026-04-12T05:38:05.932431+00:00,1775972285.932431,9.837661,8.865393,9.837661
2026-04-12T05:38:06.013748+00:00,1775972286.013748,9.816505,8.775297,9.816505
2026-04-12T05:38:06.105002+00:00,1775972286.105002,9.854573,9.078830,9.854573
2026-04-12T05:38:06.182488+00:00,1775972286.182488,9.801354,9.006530,9.801354
2026-04-12T05:38:06.261516+00:00,1775972286.261516,9.778159,8.832835,9.778159
2026-04-12T05:38:06.370831+00:00,1775972286.370831,9.836411,10.512686,10.512686
2026-04-12T05:38:06.457202+00:00,1775972286.457202,9.802775,10.377279,10.377279
2026-04-12T05:38:06.535737+00:00,1775972286.535737,9.800846,10.334365,10.334365
2026-04-12T05:38:06.613234+00:00,1775972286.613234,9.850033,10.118832,10.118832
2026-04-12T05:38:06.696187+00:00,1775972286.696187,9.770447,10.388870,10.388870
2026-04-12T05:38:06.779173+00:00,1775972286.779173,9.797568,10.304252,10.304252
2026-04-12T05:38:06.854144+00:00,1775972286.854144,9.836138,10.118088,10.118088
2026-04-12T05:38:06.933900+00:00,1775972286.933900,9.744154,10.188143,10.188143
2026-04-12T05:38:07.009524+00:00,1775972287.009524,9.801632,10.150863,10.150863
2026-04-12T05:38:07.089684+00:00,1775972287.089684,9.826485,10.133689,10.133689
2026-04-12T05:38:07.174697+00:00,1775972287.174697,9.830313,10.136185,10.136185
2026-04-12T05:38:07.260829+00:00,1775972287.260829,9.861333,10.234575,10.234575
2026-04-12T05:38:07.344531+00:00,1775972287.344531,9.805298,10.433746,10.433746
2026-04-12T05:38:07.425469+00:00,1775972287.425469,9.799815,10.369381,10.369381
2026-04-12T05:38:07.501725+00:00,1775972287.501725,9.798984,10.337376,10.337376
2026-04-12T05:38:07.578054+00:00,1775972287.578054,9.849413,10.127529,10.127529
2026-04-12T05:38:07.668362+00:00,1775972287.668362,9.767034,10.371746,10.371746
2026-04-12T05:38:07.750645+00:00,1775972287.750645,9.765901,10.184568,10.184568
2026-04-12T05:38:07.828812+00:00,1775972287.828812,9.850087,10.345300,10.345300
2026-04-12T05:38:07.908405+00:00,1775972287.908405,9.808020,10.341062,10.341062
2026-04-12T05:38:07.993472+00:00,1775972287.993472,9.857005,10.132076,10.132076
2026-04-12T05:38:08.071108+00:00,1775972288.071108,9.779036,10.397221,10.397221
2026-04-12T05:38:08.154854+00:00,1775972288.154854,9.763439,10.178916,10.178916
2026-04-12T05:38:08.232073+00:00,1775972288.232073,9.796785,10.149863,10.149863
2026-04-12T05:38:08.313530+00:00,1775972288.313530,9.826794,10.137084,10.137084
2026-04-12T05:38:08.395010+00:00,1775972288.395010,9.829099,10.145305,10.145305
